,ID,First Name,Email,Gender,City,Created,Academic Year,Company Name/ College Name,Would you like to know more about us and our programs?,Are you interested in knowing more about our events?,Have you recommended Cloud Counselage to anyone?,How did you come to know about this event?,Branch,College,Month,Year,Year of Graduation
4456,31738,Abidi,abidi@xyz.com,,,2020-02-17 17:19:02,3,,no,no,no,,,"Bharati Vidyapeeth College of Engineering Bharati Vidyapeeth College of Engineering, Kharghar, Navi Mumbai",2,2020,2021
4457,31736,Borade,borade@xyz.com,,,2020-02-17 17:14:01,3,,no,no,no,,,,2,2020,2021
4458,31734,Balgopal,balgopal@xyz.com,,,2020-02-17 17:00:22,2,,no,no,no,,,"Others Vellore Institute of Technology, Vit",2,2020,2022
4459,31732,Pourkar,pourkar@xyz.com,,,2020-02-17 16:59:46,3,,no,no,no,,,Mukesh Patel School of Technology Management and Engineering - MPSTME Mukesh Patel School Of Technology Management and Engineering,2,2020,2021
4462,31726,GANPATRAO,ganpatrao@xyz.com,,,2020-02-17 16:56:29,3,,no,no,no,,,,2,2020,2021
4463,31724,Tukadoji,tukadoji@xyz.com,,,2020-02-17 16:23:52,0,,no,no,no,,,,2,2020, 
4466,31718,Katre,katre@xyz.com,,,2020-02-17 12:35:45,0,,no,no,no,,,,2,2020, 
4470,31710,AMARNATH,amarnath@xyz.com,,,2020-02-17 11:35:06,0,,no,no,no,,,,2,2020, 
4471,31708,Bindra,bindra@xyz.com,,,2020-02-17 11:06:51,0,,no,no,no,,,,2,2020, 
4476,31698,Ratnam,ratnam@xyz.com,,,2020-02-17 09:50:58,3,,no,no,no,,,,2,2020,2021
4477,31696,Gorakhnath,gorakhnath@xyz.com,,,2020-02-17 09:18:04,3,,no,no,no,,,,2,2020,2021
4479,31692,Dnyandev,dnyandev@xyz.com,,,2020-02-17 00:09:04,4,,no,no,no,,Other Electronics and Telecommunications,,2,2020,2020
4480,31690,guest,guest@xyz.com,,,2020-02-16 23:38:58,3,,no,no,no,,,,2,2020,2021
4484,31682,Dhokchaule,dhokchaule@xyz.com,,,2020-02-16 20:35:07,4,,no,no,no,,Other Electrical,Others Guru gobind singh college of engineering,2,2020,2020
4485,31680,RAKHI,rakhi@xyz.com,,,2020-02-16 19:09:19,2,,no,no,no,,,Vidyalankar Institute of Technology - VIT Vidyalankar Institute Of Technology,2,2020,2022
4486,31678,sankhla,sankhla@xyz.com,,,2020-02-16 18:09:43,2,,no,no,no,,,Vishwakarma Institute of Information Technology Vishvakarma institute of information technology,2,2020,2022
4487,31676,N,n@xyz.com,,,2020-02-16 17:36:26,0,,no,no,no,,,,2,2020, 
4489,31672,Gajbhiye,gajbhiye@xyz.com,Male,,2020-02-16 14:26:34,3,,yes,no,no,,,Mukesh Patel School of Technology Management and Engineering - MPSTME Mukesh Patel School of Technology Management and Engineering,2,2020,2021
4490,31670,Padhye,padhye@xyz.com,,,2020-02-16 14:04:23,3,,no,no,no,,,,2,2020,2021
4492,31666,University,university@xyz.com,,,2020-02-16 11:56:34,4,,no,no,no,,,St. Francis Institute of Technology St. Francis Institute of Technology,2,2020,2020
4494,31662,Netra,netra@xyz.com,,,2020-02-16 09:58:10,3,,no,no,no,,Other Computer science specialization in Devops,Others University of Petroleum and Energy Studies,2,2020,2021
4496,31658,Lanjewar,lanjewar@xyz.com,,,2020-02-15 22:42:24,0,,no,no,no,,,,2,2020, 
4497,31656,Nisa,nisa@xyz.com,,,2020-02-15 17:08:21,0,,no,no,no,,,,2,2020, 
4499,31652,Bhagwate,bhagwate@xyz.com,,,2020-02-15 13:45:44,1,,no,no,no,,,Others Sinhgad Institute Of Management (SIOM) Vadgaon Budruk Pune,2,2020,2023
4501,31648,Vishwakarma,vishwakarma@xyz.com,Male,,2020-02-15 12:18:30,3,,yes,no,no,,Other Electronics and Telecommunication,Rajarshi Shahu College of Engineering - RSCE JSPM Rajashree Shahu College Of Engineering,2,2020,2021
4502,31646,Narwariya,narwariya@xyz.com,,,2020-02-15 11:22:07,3,,no,no,no,,Other Chemical Engineering,Others Indian Institute of Technology Kharagpur (IIT kharagpur),2,2020,2021
4503,31644,Karande,karande@xyz.com,,,2020-02-15 09:58:40,3,,no,no,no,,,,2,2020,2021
4504,31642,Kalyan,kalyan@xyz.com,,,2020-02-15 09:57:23,0,,no,no,no,,,,2,2020, 
4507,31636,Li,li@xyz.com,,,2020-02-14 23:46:14,2,,no,no,no,,,"Others Indian institute of science education and research, bhopal",2,2020,2022
4508,31634,Sinha,sinha@xyz.com,,,2020-02-14 23:39:25,4,,no,no,no,,,Others NMIET,2,2020,2020
4509,31632,Reddy,reddy@xyz.com,,,2020-02-14 23:38:39,0,,no,no,no,,,,2,2020, 
4520,31610,Mahadev,mahadev@xyz.com,,,2020-02-14 18:22:38,2,,no,no,no,,,"Others G.H.Raisoni Institute of engineering and technology,Pune",2,2020,2022
4524,31602,Ajwani,ajwani@xyz.com,,,2020-02-14 15:54:46,3,,no,no,no,,,St. Francis Institute of Technology St. Francis Institute of Technology,2,2020,2021
4525,31600,kushwaha,kushwaha@xyz.com,,,2020-02-14 15:29:30,3,,no,no,no,,Other Mechanical Engineering,,2,2020,2021
4526,31598,Dsouza,dsouza@xyz.com,,,2020-02-14 14:38:32,3,,no,no,no,,Other Material science and engineering,Others Indian Institute of Technology Kanpur,2,2020,2021
4527,31596,kadam,kadam@xyz.com,,,2020-02-14 14:21:44,3,,no,no,no,,Other Mechanical,Others Guru gobind singh college of engineering and research Center,2,2020,2021
4528,31594,ashokrao,ashokrao@xyz.com,,,2020-02-14 12:35:24,0,,no,no,no,,,,2,2020, 
4530,31590,bhange,bhange@xyz.com,,,2020-02-14 11:33:56,3,,no,no,no,,Other Mechanical,,2,2020,2021
4531,31588,Omprakash,omprakash@xyz.com,,,2020-02-14 11:32:43,0,,no,no,no,,,,2,2020, 
4533,31584,Ranawat,ranawat@xyz.com,,,2020-02-14 10:41:20,3,,no,no,no,,Other Mechanical,Others Guru Gobind Singh collCol of engineering and research centre Nashik,2,2020,2021
4534,31582,kanherkar,kanherkar@xyz.com,,,2020-02-14 10:14:54,3,,no,no,no,,Other Electrical engineering,Others Guru gobind singh collage of engineering and research centre,2,2020,2021
4535,31580,Pimpalkar,pimpalkar@xyz.com,,,2020-02-14 10:13:35,3,,no,no,no,,Other Electrical engineering,Others Guru Gobind singh college of engineering and research center nashil,2,2020,2021
4537,31576,Kalita,kalita@xyz.com,,,2020-02-14 01:55:49,2,,no,no,no,,Other Mechanical,Others IIT KHARAGPUR,2,2020,2022
4538,31574,kothapalem,kothapalem@xyz.com,Male,,2020-02-14 00:10:53,2,,yes,no,no,LinkedIn,,"Others G H Raisoni institute of engineering and technology, pune",2,2020,2022
4540,31570,VAJIRAVELU,vajiravelu@xyz.com,,,2020-02-13 23:54:03,3,,no,no,no,,Other Mechanical engineering,"Others Guru Gobind Singh College of Engineering & Research centre,nashik.",2,2020,2021
4542,31566,Ubedulla,ubedulla@xyz.com,,,2020-02-13 21:52:17,0,,no,no,no,,,,2,2020, 
4546,31558,Solanki,solanki@xyz.com,,,2020-02-13 19:35:51,0,,no,no,no,,,,2,2020, 
4547,31556,Satyadev,satyadev@xyz.com,,,2020-02-13 19:08:20,4,,no,no,no,,,,2,2020,2020
4549,31552,Bhrugumaharshi,bhrugumaharshi@xyz.com,,,2020-02-13 15:35:19,3,,no,no,no,,,,2,2020,2021
4550,31550,Laxmirajam,laxmirajam@xyz.com,,,2020-02-13 15:23:59,3,,no,no,no,,,Bharati Vidyapeeth's College of Engineering for Women Bharati Vidyapeeth college of engineering for women Katraj pune,2,2020,2021
4552,31546,Maruti,maruti@xyz.com,,,2020-02-13 13:28:08,3,,no,no,no,,Other Electronics and Communication,"Others Indian Institute Of Information Technology, Pune",2,2020,2021
4554,31542,Mohammad,mohammad@xyz.com,,,2020-02-13 12:22:21,3,,no,no,no,,Other Mechanical engineering,Others Guru gobind Singh college of engineering nashik,2,2020,2021
4558,31534,Dhakate,dhakate@xyz.com,,,2020-02-13 02:49:20,4,,no,no,no,,Other Electronics and Telecommunication,,2,2020,2020
4559,31532,Baviskar,baviskar@xyz.com,,,2020-02-13 00:41:38,0,,no,no,no,,,,2,2020, 
4561,31528,Dyaneshwar,dyaneshwar@xyz.com,,,2020-02-13 00:26:22,2,,no,no,no,,,,2,2020,2022
4563,30188,Surendra,surendra@xyz.com,,,2020-01-31 23:55:45,0,,no,no,no,,,,1,2020, 
4566,30182,KAR,kar@xyz.com,,,2020-01-31 23:15:11,0,,no,no,no,,,,1,2020, 
4572,30170,Razak,razak@xyz.com,,,2020-01-31 21:59:51,3,,no,no,no,,,Others Poornima University,1,2020,2021
4578,30158,Ghiraoo,ghiraoo@xyz.com,,,2020-01-31 20:53:01,3,,no,no,no,,Other Production,,1,2020,2021
4580,30154,Angadkumar,angadkumar@xyz.com,,,2020-01-31 19:55:57,2,,no,no,no,,,,1,2020,2022
4581,30152,siddhapur,siddhapur@xyz.com,,,2020-01-31 19:47:54,2,,no,no,no,,,,1,2020,2022
4583,30148,Ranjan,ranjan@xyz.com,,,2020-01-31 19:38:28,4,,no,no,no,,,Others MLVTEC,1,2020,2020
4584,30146,Sawant,sawant@xyz.com,,,2020-01-31 19:23:07,0,,no,no,no,,,,1,2020, 
4586,30142,Ger,ger@xyz.com,,,2020-01-31 19:00:38,1,,no,no,no,,,Others University of Mumbai,1,2020,2023
4587,30140,vaghasia,vaghasia@xyz.com,,,2020-01-31 18:59:43,4,,no,no,no,,Other elecrical engineering,,1,2020,2020
4588,30138,R,r@xyz.com,Male,,2020-01-31 18:35:50,1,,yes,no,no,,Other Electronics and Telecommunications,"Vishwakarma Institute of Technology - VIT Vishwakarma Institute of Technology, Pune",1,2020,2023
4589,30136,Jaiswal,jaiswal@xyz.com,,,2020-01-31 17:55:43,2,,no,no,no,,,Others Wilson College,1,2020,2022
4590,30134,Arjun,arjun@xyz.com,,,2020-01-31 17:28:22,0,,no,no,no,,,,1,2020, 
4596,30122,Gole,gole@xyz.com,,,2020-01-31 13:17:13,0,,no,no,no,,,,1,2020, 
4597,30120,Dash,dash@xyz.com,,,2020-01-31 12:19:22,0,,no,no,no,,,,1,2020, 
4598,30118,C,c@xyz.com,,,2020-01-31 12:07:23,3,,no,no,no,,,Others Harcourt Butler Technical University,1,2020,2021
4600,30114,Pramanik,pramanik@xyz.com,,,2020-01-31 11:23:34,4,,no,no,no,,Other Mechatronics,Others Mahendra Engineering College,1,2020,2020
4601,30112,Razdan,razdan@xyz.com,,,2020-01-31 10:57:47,0,,no,no,no,,,,1,2020, 
4605,30104,Kothari,kothari@xyz.com,,,2020-01-31 10:29:03,0,,no,no,no,,,,1,2020, 
4606,30098,Avhad,avhad@xyz.com,,,2020-01-31 08:51:52,3,,no,no,no,,Other Petroleum,Maharashtra Institute of Technology - MIT MIT World Peace University,1,2020,2021
4613,30082,Malavia,malavia@xyz.com,,,2020-01-31 04:42:16,0,,no,no,no,,,,1,2020, 
4614,30080,Nandhini,nandhini@xyz.com,,,2020-01-31 02:15:21,4,,no,no,no,,,Late GN Sapkal College of Engineering Late G.N.Sapkal collage of engineering,1,2020,2020
4615,30078,verma,verma@xyz.com,Male,,2020-01-31 01:06:48,2,,yes,no,no,,,Lokmanya Tilak College of Engineering Lokmanya tilak college of engineering,1,2020,2022
4616,30076,Anjalkar,anjalkar@xyz.com,,,2020-01-31 01:06:03,3,,no,no,no,,,"DG Ruparel College of Arts, Science and Commerce RUPAREL COLLEGE",1,2020,2021
4617,30074,Salgaonkar,salgaonkar@xyz.com,,,2020-01-31 00:49:22,4,,no,no,no,,Other Electronics,"Vishwakarma Institute of Technology - VIT Vishwakarma Institute of Technology, Pune",1,2020,2020
4619,30070,Chilaka,chilaka@xyz.com,,,2020-01-31 00:14:16,3,,no,no,no,,,Priyadarshini J.L. College of Engineering - LTJSS Priyadarshini JL college of engineering,1,2020,2021
4620,30068,Ataur,ataur@xyz.com,,,2020-01-31 00:04:20,3,,no,no,no,,,,1,2020,2021
4621,30066,Dhule,dhule@xyz.com,,,2020-01-30 23:53:03,3,,no,no,no,,,,1,2020,2021
4622,30064,fernandes,fernandes@xyz.com,,,2020-01-30 23:20:43,4,,no,no,no,,Other Mechanical Engineering,"Sanjivani College of Engineering Sanjivani Collage of Enginering, Kopargaon",1,2020,2020
4623,30062,Gulhane,gulhane@xyz.com,,,2020-01-30 23:04:39,0,,no,no,no,,,,1,2020, 
4624,30060,saxena,saxena@xyz.com,,,2020-01-30 22:39:06,0,,no,no,no,,,,1,2020, 
4628,30052,Paliwal,paliwal@xyz.com,,,2020-01-30 22:10:24,1,,no,no,no,,Other Machine Learning,"Others CDAC Acts ,Oune",1,2020,2023
4630,30048,Bhamare,bhamare@xyz.com,,,2020-01-30 21:34:58,3,,no,no,no,,Other Mechatronics,Others Symbiosis Skills And Open University,1,2020,2021
4631,30046,Kumari,kumari@xyz.com,,,2020-01-30 21:33:50,0,,no,no,no,,,,1,2020, 
4632,30044,Shibu,shibu@xyz.com,,,2020-01-30 21:18:55,3,,no,no,no,,,Vidyalankar Institute of Technology - VIT Vidyalankar Institute Of Tchnology,1,2020,2021
4633,30042,Kishore,kishore@xyz.com,,,2020-01-30 21:15:06,3,,no,no,no,,,Others CRM Jat College,1,2020,2021
4634,30040,husna,husna@xyz.com,,,2020-01-30 21:07:54,4,,no,no,no,,,P.E. Society's Modern College of Engineering Pes Modern College of Engineering Pune,1,2020,2020
4635,30038,Sarkaria,sarkaria@xyz.com,,,2020-01-30 21:03:12,3,,no,no,no,,Other Electronics and telecommunication,D.Y. Patil College of Engineering D y patil college of engineering,1,2020,2021
4636,30036,Sukhmani,sukhmani@xyz.com,,,2020-01-30 20:59:07,3,,no,no,no,Other,,Others Valia College,1,2020,2021
4642,30024,MEMON,memon@xyz.com,,,2020-01-30 18:08:09,1,,no,no,no,,Other Modelling and simulation,"Defence Institute of Advanced Technology - DIAT Defence Institute of Advance Technology, Pune",1,2020,2023
4644,30020,Dingankar,dingankar@xyz.com,,,2020-01-30 17:41:10,4,,no,no,no,,Other Mechanical,,1,2020,2020
4647,30014,Shukla,shukla@xyz.com,,,2020-01-30 15:39:59,3,,no,no,no,,Other Electronics and Telecommunication Engineering,,1,2020,2021
4649,30010,Hingawe,hingawe@xyz.com,,,2020-01-30 14:58:50,2,,no,no,no,,,,1,2020,2022
4651,30006,Banerjee,banerjee@xyz.com,,,2020-01-30 14:20:22,3,,no,no,no,,Other Electronics and telecommunication Engineering,Government College of Engineering Government College of Engineering Amravati,1,2020,2021
4652,30004,AMEER,ameer@xyz.com,,,2020-01-30 14:19:54,4,,no,no,no,,Other Electronics and Telecommunication,Shri Shankar Prasad Agnihotri College of Engineering - SSPACE Shri Shankar Prasad Agnihotri College Of Engineering Wardha,1,2020,2020
4653,30002,Laiq,laiq@xyz.com,,,2020-01-30 14:05:27,2,,no,no,no,,,,1,2020,2022
4657,29994,Mahanty,mahanty@xyz.com,,,2020-01-30 13:13:49,4,,no,no,no,,Other Electronic and telecommunication,JD College of Engineering and Management JD College of engineering and management Nagpur,1,2020,2020
4658,29992,Malieakal,malieakal@xyz.com,,,2020-01-30 13:04:58,3,,no,no,no,,,"Maharashtra Institute of Technology - MIT MIT Arts,Commerce and Science College",1,2020,2021
4660,29988,MOHANTY,mohanty@xyz.com,,,2020-01-30 13:01:24,0,,no,no,no,,,,1,2020, 
4662,29984,Mangesh,mangesh@xyz.com,,,2020-01-30 12:38:17,0,,no,no,no,,,,1,2020, 
4664,29980,Valencio,valencio@xyz.com,,,2020-01-30 12:31:45,3,,no,no,no,,Other Computer applications,,1,2020,2021
4665,29978,of,of@xyz.com,,,2020-01-30 12:21:32,3,,no,no,no,,Other Ece,Others National Institute Of Technology Arunachal Pradesh,1,2020,2021
4668,29972,Sachidanand,sachidanand@xyz.com,,,2020-01-30 11:46:24,3,,no,no,no,,,Others Mahiti aahe college,1,2020,2021
4670,29968,Maske,maske@xyz.com,,,2020-01-30 11:03:06,4,,no,no,no,,,,1,2020,2020
4671,29966,Kalbhor,kalbhor@xyz.com,,,2020-01-30 10:40:47,0,,no,no,no,,,,1,2020, 
4672,29964,Bhatnagar,bhatnagar@xyz.com,,,2020-01-30 10:27:35,4,,no,no,no,,,Sri Sant Gajanan Maharaj College of Engineering - SSGMCE Shri Sant Gajanan Maharaj College Of Engineering Shegaon,1,2020,2020
4675,29958,vasant,vasant@xyz.com,,,2020-01-30 09:23:19,3,,no,no,no,,Other Entc(artificial intelligence),Maharashtra Institute of Technology - MIT Mit World Peace University kothrud pune,1,2020,2021
4676,29956,Budakoti,budakoti@xyz.com,,,2020-01-30 09:12:03,4,,no,no,no,,,Ramrao Adik Institute of Technology - RAIT Ramrao Adik Insttute of Technology,1,2020,2020
4677,29954,tiwari,tiwari@xyz.com,,,2020-01-30 09:00:37,4,,no,no,no,,Other Electronics and telecommunication,Others Shri Sant Gajanan Maharaj college of Engineering Shegaon,1,2020,2020
4679,29950,Boddul,boddul@xyz.com,,,2020-01-30 07:31:09,4,,no,no,no,,,Others K.J.Institute of Engineering,1,2020,2020
4685,29938,Dalvi,dalvi@xyz.com,,,2020-01-30 00:48:27,0,,no,no,no,,,,1,2020, 
4686,29936,Dattatraya,dattatraya@xyz.com,,,2020-01-30 00:37:48,4,,no,no,no,,,Others IIIT Gwalior,1,2020,2020
4687,29934,Hemal,hemal@xyz.com,,,2020-01-30 00:37:35,2,,no,no,no,,,,1,2020,2022
4688,29932,Sharma,sharma@xyz.com,,,2020-01-30 00:29:27,4,,no,no,no,,Other Electronics engineering,"D.K.T.E. Society's Textile and Engineering Institute DKTE'S Textile & Engineering Institute,Ichalkaranji",1,2020,2020
4689,29930,Choubey,choubey@xyz.com,,,2020-01-29 23:57:09,4,,no,no,no,,Other Electrical engineering,Mahatma Gandhi Mission College of Engineering MGM COLLEGE OF ENGINNERING,1,2020,2020
4690,29928,Jena,jena@xyz.com,,,2020-01-29 23:54:37,0,,no,no,no,,,,1,2020, 
4691,29926,Uttam,uttam@xyz.com,,,2020-01-29 23:42:41,4,,no,no,no,Other,Other Electronics and Telecommunications,Pune Vidhyarthi Griha's College of Engineering and Technology - PVGCET Pune Vidyarthi Griha's College of Engineering and Technology,1,2020,2020
4692,29924,Gulve,gulve@xyz.com,,,2020-01-29 23:12:58,3,,no,no,no,,,Savitribai Phule Pune University Tilak Maharashtra vidyapeeth,1,2020,2021
4694,29920,Sanghvi,sanghvi@xyz.com,,,2020-01-29 22:59:41,3,,no,no,no,,,"Government College of Engineering Government College Of Engineering, Amravati.",1,2020,2021
4696,29916,Eknath,eknath@xyz.com,,,2020-01-29 22:03:16,4,,no,no,no,,,Others Mahakal institute of technology,1,2020,2020
4697,29914,Khushihal,khushihal@xyz.com,,,2020-01-29 21:53:29,4,,no,no,no,,,,1,2020,2020
4698,29912,Balaso,balaso@xyz.com,,,2020-01-29 21:48:28,2,,no,no,no,,,Others MODEL COLLAGE,1,2020,2022
4700,29908,V,v@xyz.com,,,2020-01-29 21:37:41,4,,no,no,no,,,Atharva College of Engineering Atharva College of Engineering,1,2020,2020
4701,29906,Fazelbhoy,fazelbhoy@xyz.com,,,2020-01-29 21:20:07,2,,no,no,no,,,Mukesh Patel School of Technology Management and Engineering - MPSTME NMIMS,1,2020,2022
4703,29902,Dharmarakshit,dharmarakshit@xyz.com,,,2020-01-29 20:46:56,3,,no,no,no,,,Others S k somaiya college,1,2020,2021
4704,29900,Shivanand,shivanand@xyz.com,,,2020-01-29 20:42:42,3,,no,no,no,,Other Electronic communications,Others MIET gondai,1,2020,2021
4705,29896,chheda,chheda@xyz.com,,,2020-01-29 20:35:27,2,,no,no,no,,Other EXTC,Others Sardar patel institute of technology,1,2020,2022
4706,29894,vishvas,vishvas@xyz.com,,,2020-01-29 20:12:26,3,,no,no,no,,,,1,2020,2021
4707,29892,Wavhal,wavhal@xyz.com,,,2020-01-29 19:21:35,3,,no,no,no,,Other Electronics and Communication,Visvesaraya National Institute of Technology - VNIT Nagpur Visvesvaraya National Institute of Technology,1,2020,2021
4711,29884,Raghunath,raghunath@xyz.com,,,2020-01-29 17:11:47,3,,no,no,no,,,Others Saraswati college shegoan,1,2020,2021
4712,29882,Suryakant,suryakant@xyz.com,,,2020-01-29 17:07:55,0,,no,no,no,,,,1,2020, 
4713,29880,Jayantilal,jayantilal@xyz.com,,,2020-01-29 16:50:46,4,,no,no,no,,Other Electronics and telecommunication,,1,2020,2020
4716,29874,CHANDRASHEKHAR,chandrashekhar@xyz.com,,,2020-01-29 14:30:34,4,,no,no,no,,Other Chemical Engineering,"Indian Institute of Technology - IIT Bombay Indian Institute of Technology, Bombay",1,2020,2020
4717,29872,Prafull,prafull@xyz.com,,,2020-01-29 14:04:42,3,,no,no,no,,Other Electrical,RC Patel Institute of Technology RCPIT shirpur,1,2020,2021
4719,29868,Sajeev,sajeev@xyz.com,,,2020-01-29 13:06:45,4,,no,no,no,,,,1,2020,2020
4722,29862,Kohadkar,kohadkar@xyz.com,,,2020-01-29 11:49:23,3,,no,no,no,,,Others Pune Vidyarthi Griha's College of Science,1,2020,2021
4727,29852,Mariam,mariam@xyz.com,,,2020-01-29 10:30:26,2,,no,no,no,,,,1,2020,2022
4728,29850,NIRAKKALLUNGAL,nirakkallungal@xyz.com,,,2020-01-29 10:26:09,0,,no,no,no,,,,1,2020, 
4729,29848,Johari,johari@xyz.com,,,2020-01-29 10:01:11,0,,no,no,no,,,,1,2020, 
4732,29842,Lanke,lanke@xyz.com,,,2020-01-29 02:17:18,3,,no,no,no,,,,1,2020,2021
4737,29832,Manhas,manhas@xyz.com,,,2020-01-28 22:49:31,0,,no,no,no,,,,1,2020, 
4741,29824,Dhumal,dhumal@xyz.com,,,2020-01-28 20:46:59,0,,no,no,no,,,,1,2020, 
4742,29822,Meher,meher@xyz.com,,,2020-01-28 20:03:06,3,,no,no,no,,Other Electronics and communication,Others Indian institute of information technology Nagpur,1,2020,2021
4746,29814,LANDE,lande@xyz.com,,,2020-01-28 17:15:04,2,,no,no,no,,,,1,2020,2022
4747,29812,narwaria,narwaria@xyz.com,,,2020-01-28 17:13:06,2,,no,no,no,,,Others JAYPEE UNIVERSITY OF INFORMATION TECHNOLOGY,1,2020,2022
4752,29802,Gedam,gedam@xyz.com,,,2020-01-28 15:44:17,2,,no,no,no,,,Others Indian Institute of Information Technology Pune,1,2020,2022
4755,29796,Bhadra,bhadra@xyz.com,,,2020-01-28 13:52:24,3,,no,no,no,,Other mechanical,,1,2020,2021
4756,29794,Jha,jha@xyz.com,,,2020-01-28 13:44:04,0,,no,no,no,,,,1,2020, 
4758,29790,E,e@xyz.com,,,2020-01-28 13:29:13,0,,no,no,no,,,,1,2020, 
4760,29786,goyal,goyal@xyz.com,,,2020-01-28 13:25:09,3,,no,no,no,,,,1,2020,2021
4762,29782,Tekade,tekade@xyz.com,,,2020-01-28 12:06:11,0,,no,no,no,,,,1,2020, 
4764,29778,Keshri,keshri@xyz.com,,,2020-01-28 11:56:06,0,,no,no,no,,,,1,2020, 
4765,29776,Haria,haria@xyz.com,,,2020-01-28 11:55:27,1,,no,no,no,,,Others Sardar patel mahavidyala chandrapur,1,2020,2023
4766,29774,test,test@xyz.com,,,2020-01-28 11:52:09,3,,no,no,no,,,Ramrao Adik Institute of Technology - RAIT Ramrao adik institute of technology,1,2020,2021
4767,29772,Balkrishna,balkrishna@xyz.com,,,2020-01-28 11:38:54,4,,no,no,no,,Other CSIT,Others Symbiosis University of applied sciences,1,2020,2020
4768,29770,Gohel,gohel@xyz.com,,,2020-01-28 11:24:40,4,,no,no,no,,Other Aero,,1,2020,2020
4771,29764,Vishnubhai,vishnubhai@xyz.com,,,2020-01-28 11:06:32,0,,no,no,no,,,,1,2020, 
4774,29758,Bhoirkar,bhoirkar@xyz.com,,,2020-01-28 09:44:21,0,,no,no,no,,,,1,2020, 
4775,29756,Gangrade,gangrade@xyz.com,,,2020-01-28 09:35:32,4,,no,no,no,,,,1,2020,2020
4778,29750,Shelke,shelke@xyz.com,,,2020-01-28 08:58:04,4,,no,no,no,,Other Electronics,Others College Passout,1,2020,2020
4787,29732,Dhondiba,dhondiba@xyz.com,,,2020-01-28 06:41:01,2,,no,no,no,,,,1,2020,2022
4790,29726,Bajpayee,bajpayee@xyz.com,,,2020-01-27 23:52:19,0,,no,no,no,,,,1,2020, 
4791,29724,Padwani,padwani@xyz.com,,,2020-01-27 23:32:36,3,,no,no,no,,,,1,2020,2021
4792,29722,THAKUR,thakur@xyz.com,,,2020-01-27 23:21:57,3,,no,no,no,,,GH Raisoni College of Engineering and Management - GHRCEM G.H.Raisoni college of enng. and manegment pune,1,2020,2021
4793,29720,Mandavkar,mandavkar@xyz.com,,,2020-01-27 23:02:47,3,,no,no,no,,,"Walchand Institute of Technology - WIT Walchand Institute of Technology ,Solapur",1,2020,2021
